EmployeeID,FirstName,LastName,Gender,Age,Department,JobTitle,HireDate,YearsAtCompany,Salary,PerformanceRating,Attrition,Education,MaritalStatus,Overtime,TrainingHours,SickDays,City
E103742,Jennifer,Johnson,Female,34,Customer Support,Support Agent,2024-03-11,1.8,78898,2,No,Associate,Divorced,Yes,43,13,Denver
E103743,Daniel,Hernandez,Male,51,IT,Software Engineer,2019-05-10,6.7,112294,4,No,High School,Single,Yes,43,12,Phoenix
E103744,Elizabeth,Moore,Male,29,IT,Software Engineer,2024-12-26,1,88911,5,No,High School,Single,Yes,40,7,Denver
E103745,Karen,Rodriguez,Female,26,Sales,Sales Manager,2023-12-14,2.1,59970,3,No,Bachelor,Divorced,No,14,1,Seattle
E103746,Jessica,Johnson,Male,41,HR,HR Manager,2025-07-09,0.5,51148,3,No,Master,Divorced,No,24,14,Phoenix
E103747,Thomas,Martinez,Male,28,Customer Support,Support Lead,2012-08-29,13.4,53621,3,Yes,High School,Married,Yes,20,1,Boston
E103748,Jennifer,Martinez,Male,44,HR,HR Specialist,2016-07-19,9.5,56033,2,Yes,Associate,Married,Yes,50,4,Denver
E103749,Joseph,Martin,Female,46,Operations,Operations Manager,2021-04-02,4.8,64584,4,Yes,Master,Single,No,20,10,Boston
E103750,John,Martinez,Male,26,Marketing,Marketing Manager,2015-06-28,10.5,92036,4,No,Master,Single,No,36,7,Atlanta
E103751,Patricia,Martin,Female,41,IT,Software Engineer,2020-08-24,5.4,75066,3,Yes,Associate,Married,No,30,3,Atlanta
E103752,Joseph,Taylor,Male,59,HR,HR Manager,2023-01-27,2.9,80752,5,No,Associate,Divorced,No,22,13,Seattle
E103753,Susan,Martin,Female,36,HR,HR Manager,2022-06-02,3.6,48336,2,Yes,Master,Divorced,Yes,41,0,Atlanta
E103754,Mary,Moore,Male,32,Marketing,Marketing Manager,2017-11-23,8.1,87233,3,No,Associate,Divorced,No,42,7,Denver
E103755,Michael,Martin,Male,48,HR,HR Manager,2020-06-21,5.5,62168,3,No,High School,Divorced,No,47,2,Seattle
E103756,Jennifer,Wilson,Female,25,HR,HR Specialist,2019-10-21,6.2,45946,3,Yes,Associate,Married,No,15,12,Denver
E103757,Susan,Moore,Male,55,Finance,Financial Analyst,2023-10-28,2.2,91767,4,No,Associate,Single,No,14,13,Seattle
E103758,Robert,Wilson,Male,51,Finance,Accountant,2012-07-14,13.5,67917,3,Yes,Associate,Single,Yes,49,4,Atlanta
E103759,Jessica,Johnson,Male,50,Sales,Sales Manager,2017-07-03,8.5,54384,3,No,Bachelor,Divorced,No,22,0,Phoenix
E103760,Sarah,Hernandez,Male,43,Operations,Operations Manager,2013-08-08,12.4,65637,3,No,Associate,Single,No,21,3,Boston
E103761,Daniel,Jones,Male,26,Marketing,Marketing Manager,2015-02-26,10.9,97169,4,No,Master,Divorced,No,45,2,Dallas
E103762,James,Thomas,Female,29,Operations,Operations Manager,2013-07-07,12.5,70699,3,No,Bachelor,Married,No,23,2,Atlanta
E103763,Daniel,Thomas,Female,29,Marketing,Marketing Specialist,2024-10-12,1.2,87031,3,No,Bachelor,Divorced,Yes,34,12,Dallas
E103764,Matthew,Jackson,Female,39,Sales,Sales Rep,2020-08-16,5.4,52118,3,No,Bachelor,Divorced,No,44,10,Chicago
E103765,Sarah,Thomas,Male,54,HR,HR Manager,2023-07-08,2.5,84484,3,No,Bachelor,Married,No,52,9,Atlanta
E103766,Michael,Thomas,Female,48,Sales,Sales Manager,2015-12-29,10,81808,3,No,High School,Divorced,Yes,40,1,Chicago
E103767,Karen,Thomas,Female,50,Finance,Financial Analyst,2017-10-14,8.2,91667,3,No,Associate,Divorced,No,45,10,Phoenix
E103768,Jennifer,Jones,Male,54,HR,HR Manager,2017-07-30,8.4,71467,3,No,Associate,Single,No,39,13,Atlanta
E103769,Karen,Rodriguez,Female,23,IT,Data Analyst,2012-03-04,13.8,102111,3,No,Master,Married,No,51,3,Chicago
E103770,Daniel,Jackson,Male,29,HR,HR Specialist,2017-05-08,8.7,73865,5,No,Associate,Married,No,15,7,Dallas
E103771,Jessica,Jackson,Female,50,IT,IT Support,2016-08-07,9.4,88592,3,No,Associate,Single,No,54,7,Denver
E103772,Lisa,Taylor,Male,33,Finance,Financial Analyst,2016-06-17,9.5,95573,4,No,High School,Single,Yes,20,13,Boston
E103773,Thomas,Hernandez,Female,51,Operations,Operations Manager,2016-07-15,9.5,60467,5,No,Bachelor,Married,No,5,12,Boston
E103774,Jessica,Williams,Male,47,Operations,Operations Analyst,2012-08-27,13.4,80958,5,No,Master,Married,Yes,19,4,Boston
E103775,Matthew,Rodriguez,Female,30,HR,HR Manager,2012-10-06,13.2,58202,3,No,High School,Married,Yes,34,1,Atlanta
E103776,Daniel,Lopez,Female,58,Sales,Sales Rep,2023-05-31,2.6,74748,3,No,Associate,Divorced,No,19,13,Boston
E103777,Karen,Thomas,Male,24,IT,IT Support,2022-01-16,4,93964,3,No,Bachelor,Married,Yes,15,11,Denver
E103778,Michael,Rodriguez,Male,56,IT,Software Engineer,2014-06-15,11.6,108300,4,No,High School,Single,Yes,36,5,Boston
E103779,Jennifer,Moore,Male,40,Operations,Operations Manager,2013-05-03,12.7,82243,2,No,Bachelor,Single,No,60,15,Atlanta
E103780,Michael,Hernandez,Male,57,Sales,Sales Rep,2015-10-11,10.2,52942,5,No,Associate,Married,No,46,3,Chicago
E103781,Robert,Lopez,Female,55,Operations,Operations Manager,2015-04-09,10.7,74582,2,No,Bachelor,Divorced,No,15,1,Denver
E103782,Jennifer,Johnson,Female,33,Operations,Operations Manager,2013-12-24,12,55408,5,No,Bachelor,Single,No,49,0,Dallas
E103783,Linda,Jackson,Female,31,Finance,Accountant,2014-02-05,11.9,82436,3,Yes,Bachelor,Divorced,Yes,27,0,Chicago
E103784,Jessica,Lopez,Male,50,Finance,Financial Analyst,2022-09-07,3.3,73730,5,No,High School,Single,No,6,12,Phoenix
E103785,Jessica,Johnson,Male,40,Marketing,Marketing Specialist,2015-12-24,10,59470,5,No,High School,Married,No,19,15,Phoenix
E103786,Daniel,Taylor,Male,27,Operations,Operations Analyst,2013-01-02,13,83435,3,No,Bachelor,Married,Yes,10,12,Boston
E103787,Linda,Williams,Male,42,HR,HR Specialist,2017-11-09,8.2,59335,5,No,High School,Single,No,14,8,Boston
E103788,Sarah,Johnson,Female,50,Finance,Accountant,2023-10-30,2.2,76572,3,No,Associate,Divorced,No,15,6,Boston
E103789,Robert,Thomas,Male,41,Sales,Sales Rep,2016-01-04,10,80477,4,No,High School,Single,No,29,9,Denver
E103790,Thomas,Garcia,Female,42,Finance,Accountant,2015-08-28,10.4,77795,3,Yes,Bachelor,Single,Yes,43,11,Chicago
E103791,Jennifer,Taylor,Male,56,IT,Data Analyst,2024-01-25,1.9,109650,2,No,Master,Single,Yes,23,13,Denver
E103792,Michael,Lopez,Male,57,Customer Support,Support Lead,2021-10-29,4.2,36112,5,No,High School,Divorced,No,13,14,Boston
E103793,James,Jones,Male,31,HR,HR Manager,2022-04-08,3.7,67852,5,Yes,High School,Divorced,No,2,2,Dallas
E103794,Linda,Wilson,Male,22,Finance,Financial Analyst,2021-07-03,4.5,72651,3,No,Master,Married,Yes,21,3,Boston
E103795,Linda,Williams,Male,55,Marketing,Marketing Manager,2014-02-06,11.9,87857,5,No,Associate,Single,No,38,8,Denver
E103796,Thomas,Moore,Female,38,Marketing,Marketing Manager,2017-01-18,9,62591,4,No,High School,Single,No,38,4,Denver
E103797,Karen,Davis,Male,42,Customer Support,Support Lead,2023-12-29,2,47571,2,No,Associate,Single,Yes,15,8,Dallas
E103798,Elizabeth,Brown,Male,52,Operations,Operations Analyst,2016-12-31,9,57418,2,No,High School,Married,No,0,13,Seattle
E103799,Jennifer,Brown,Female,46,Customer Support,Support Agent,2020-03-25,5.8,51447,3,No,High School,Single,Yes,20,13,Denver
E103800,Jessica,Martinez,Male,30,Marketing,Marketing Manager,2021-03-21,4.8,78232,5,No,Associate,Married,No,31,13,Chicago
E103801,Lisa,Thomas,Female,52,Sales,Sales Rep,2018-03-25,7.8,81547,5,No,Associate,Divorced,Yes,8,3,Chicago
E103802,David,Jones,Male,26,Finance,Accountant,2012-02-23,13.9,94397,3,No,Master,Divorced,No,52,5,Chicago
E103803,Lisa,Gonzalez,Male,28,IT,IT Support,2023-12-17,2,78931,3,No,High School,Single,No,28,3,Boston
E103804,William,Jones,Male,39,Operations,Operations Manager,2023-04-28,2.7,94891,3,No,Master,Single,Yes,30,8,Denver
E103805,Daniel,Gonzalez,Male,23,Customer Support,Support Lead,2014-06-10,11.6,48677,3,No,Associate,Married,Yes,15,12,Dallas
E103806,John,Gonzalez,Male,60,Operations,Operations Manager,2014-05-06,11.7,77598,2,No,High School,Divorced,Yes,31,12,Atlanta
E103807,Jennifer,Rodriguez,Female,39,HR,HR Manager,2024-04-06,1.7,74875,2,No,High School,Married,No,4,1,Denver
E103808,Sarah,Martinez,Male,49,Operations,Operations Manager,2016-02-04,9.9,63611,3,Yes,Master,Married,Yes,46,9,Miami
E103809,Michael,Jackson,Female,30,Sales,Sales Rep,2018-05-19,7.6,79463,3,No,Bachelor,Single,No,43,6,Chicago
E103810,John,Thomas,Female,37,Marketing,Marketing Specialist,2018-12-25,7,58200,3,No,High School,Married,No,12,6,Seattle
E103811,Elizabeth,Hernandez,Male,42,Sales,Sales Rep,2018-06-01,7.6,58833,3,No,High School,Single,No,13,5,Chicago
E103812,Matthew,Anderson,Male,47,Sales,Sales Manager,2023-12-19,2,80836,2,No,High School,Married,Yes,34,4,Chicago
E103813,Jessica,Jones,Female,29,Finance,Accountant,2017-04-27,8.7,60315,4,Yes,Associate,Married,No,13,10,Phoenix
E103814,Matthew,Johnson,Male,38,Marketing,Marketing Manager,2018-04-16,7.7,85460,2,Yes,Associate,Single,Yes,20,7,Denver
E103815,Karen,Jones,Male,48,Marketing,Marketing Specialist,2015-12-03,10.1,95682,4,No,Bachelor,Divorced,Yes,36,9,Atlanta
E103816,William,Anderson,Female,33,Operations,Operations Manager,2018-05-30,7.6,60686,4,No,Associate,Divorced,Yes,50,12,Seattle
E103817,Jessica,Martinez,Female,39,Finance,Accountant,2022-12-14,3.1,61934,3,No,High School,Married,Yes,45,11,Phoenix
E103818,Joseph,Gonzalez,Female,54,Customer Support,Support Agent,2020-02-17,5.9,66575,4,No,High School,Married,No,17,3,Denver
E103819,Lisa,Martin,Male,42,Sales,Sales Manager,2020-01-08,6,91943,3,No,Bachelor,Single,Yes,57,10,Boston
E103820,William,Lopez,Female,45,Finance,Accountant,2016-04-17,9.7,87030,3,No,Bachelor,Single,No,54,11,Denver
E103821,Karen,Johnson,Male,27,Customer Support,Support Lead,2012-03-25,13.8,60324,5,No,Associate,Single,No,11,7,Dallas
E103822,Joseph,Taylor,Female,55,Finance,Accountant,2012-07-07,13.5,101341,4,No,Bachelor,Married,Yes,6,0,Dallas
E103823,Jennifer,Johnson,Male,25,Sales,Sales Rep,2019-01-04,7,61417,3,No,Master,Single,Yes,6,10,Atlanta
E103824,Elizabeth,Davis,Female,31,HR,HR Specialist,2024-08-24,1.4,70948,4,Yes,Bachelor,Divorced,Yes,42,0,Atlanta
E103825,Susan,Davis,Female,30,Operations,Operations Analyst,2020-06-20,5.5,86594,3,Yes,High School,Married,No,30,9,Miami
E103826,Lisa,Smith,Male,58,Marketing,Marketing Specialist,2017-03-23,8.8,53294,2,No,High School,Married,No,49,0,Seattle
E103827,Michael,Jackson,Female,30,IT,Data Analyst,2014-03-30,11.8,79996,3,No,Associate,Single,Yes,31,14,Denver
E103828,Daniel,Anderson,Female,44,Marketing,Marketing Specialist,2012-03-20,13.8,93489,5,No,Associate,Divorced,No,53,3,Chicago
E103829,Karen,Davis,Male,56,HR,HR Manager,2017-05-03,8.7,82590,3,Yes,Associate,Divorced,Yes,55,4,Phoenix
E103830,Karen,Anderson,Male,42,Finance,Financial Analyst,2013-06-17,12.6,60676,2,No,Bachelor,Divorced,No,45,9,Dallas
E103831,Mary,Johnson,Female,42,Marketing,Marketing Specialist,2018-01-03,8,84280,3,No,High School,Single,Yes,12,3,Chicago
E103832,Lisa,Martinez,Male,22,HR,HR Specialist,2013-12-28,12,76269,4,No,Master,Single,No,33,10,Boston
E103833,Michael,Moore,Female,50,IT,Software Engineer,2023-08-16,2.4,95024,3,Yes,Master,Single,Yes,8,2,Atlanta
E103834,James,Rodriguez,Male,56,HR,HR Manager,2021-05-28,4.6,89689,4,No,Bachelor,Single,No,37,8,Dallas
E103835,Thomas,Anderson,Female,45,HR,HR Manager,2025-08-22,0.4,62591,4,No,Master,Single,Yes,57,7,Denver
E103836,Elizabeth,Thomas,Female,23,Marketing,Marketing Manager,2025-09-27,0.3,76617,4,No,Bachelor,Single,Yes,51,11,Dallas
E103837,Matthew,Martin,Male,30,Marketing,Marketing Specialist,2020-06-02,5.6,73880,3,No,Master,Divorced,Yes,27,0,Chicago
E103838,Karen,Jones,Female,24,HR,HR Manager,2018-02-19,7.9,68518,4,Yes,Bachelor,Single,Yes,13,10,Dallas
E103839,Linda,Moore,Male,60,Operations,Operations Manager,2021-09-28,4.3,73619,4,No,High School,Divorced,Yes,25,0,Atlanta
E103840,Mary,Moore,Female,44,Sales,Sales Rep,2013-08-06,12.4,87459,3,No,Master,Divorced,Yes,0,10,Seattle
E103841,David,Hernandez,Male,29,Sales,Sales Manager,2020-05-01,5.7,63956,3,Yes,High School,Single,Yes,52,1,Boston
E103842,Susan,Miller,Female,35,Operations,Operations Analyst,2020-10-15,5.2,69988,5,No,Associate,Married,Yes,25,6,Phoenix
E103843,Daniel,Wilson,Female,58,IT,Software Engineer,2019-12-01,6.1,102859,3,No,High School,Single,Yes,47,11,Atlanta
E103844,James,Taylor,Male,59,Marketing,Marketing Specialist,2021-09-02,4.3,87682,3,No,Bachelor,Divorced,No,14,2,Boston
E103845,John,Taylor,Male,26,Finance,Accountant,2018-08-30,7.3,98178,3,No,Master,Married,No,20,12,Chicago
E103846,John,Martin,Male,52,HR,HR Manager,2020-12-13,5.1,57944,4,No,Bachelor,Married,No,38,12,Phoenix
E103847,Karen,Williams,Female,22,Marketing,Marketing Specialist,2014-08-12,11.4,74275,4,No,Associate,Married,No,43,3,Chicago
E103848,James,Rodriguez,Male,55,Sales,Sales Rep,2012-09-16,13.3,72993,5,No,Bachelor,Single,No,52,10,Chicago
E103849,Robert,Williams,Male,23,IT,IT Support,2021-10-06,4.2,75494,4,No,Bachelor,Married,No,40,12,Miami
E103850,Thomas,Martin,Male,50,HR,HR Manager,2025-08-26,0.4,46761,4,No,Associate,Divorced,No,19,1,Miami
E103851,Thomas,Miller,Male,46,HR,HR Specialist,2023-10-19,2.2,46865,4,No,Associate,Divorced,Yes,4,14,Boston
E103852,Jennifer,Williams,Female,41,Sales,Sales Manager,2017-07-24,8.4,57910,3,No,Bachelor,Divorced,No,12,14,Seattle
E103853,Thomas,Moore,Female,22,Operations,Operations Manager,2023-05-20,2.6,98173,3,Yes,Associate,Married,Yes,25,8,Seattle
E103854,Lisa,Miller,Female,28,Marketing,Marketing Manager,2016-11-08,9.2,85532,3,No,Master,Married,Yes,50,11,Atlanta
E103855,Michael,Smith,Male,56,IT,IT Support,2024-10-11,1.2,103878,4,No,High School,Married,Yes,17,9,Dallas
E103856,Karen,Jackson,Female,44,Operations,Operations Analyst,2012-03-17,13.8,70082,3,No,Bachelor,Married,No,9,3,Boston
E103857,Susan,Davis,Female,40,Operations,Operations Analyst,2024-12-21,1,72103,4,No,Master,Divorced,Yes,15,1,Chicago
E103858,John,Jones,Male,51,Sales,Sales Rep,2017-02-03,8.9,82621,3,Yes,Master,Married,Yes,44,9,Denver
E103859,Jessica,Davis,Female,43,Marketing,Marketing Specialist,2018-09-12,7.3,90352,5,No,Master,Divorced,No,40,3,Phoenix
E103860,Jennifer,Thomas,Male,39,HR,HR Specialist,2016-07-28,9.4,60091,3,No,High School,Divorced,No,41,4,Miami
E103861,John,Brown,Female,28,HR,HR Specialist,2012-03-28,13.8,67644,2,Yes,Master,Married,Yes,54,6,Miami
E103862,Thomas,Miller,Female,50,Operations,Operations Analyst,2020-11-23,5.1,87754,4,No,Associate,Married,Yes,21,8,Atlanta
E103863,Daniel,Jackson,Male,48,IT,Software Engineer,2018-10-08,7.2,104245,3,No,High School,Single,Yes,40,4,Chicago
E103864,Robert,Martin,Male,54,Sales,Sales Rep,2020-01-21,6,85162,4,No,Bachelor,Married,No,36,2,Phoenix
E103865,John,Johnson,Female,38,Sales,Sales Rep,2017-11-25,8.1,92333,3,Yes,Bachelor,Single,Yes,57,4,Denver
E103866,Lisa,Garcia,Male,33,IT,Software Engineer,2014-03-15,11.8,83610,3,Yes,Master,Married,Yes,59,3,Miami
E103867,Jennifer,Lopez,Female,48,Operations,Operations Analyst,2014-12-16,11.1,59085,2,Yes,Bachelor,Divorced,Yes,26,5,Denver
E103868,John,Rodriguez,Female,29,Marketing,Marketing Manager,2016-08-25,9.4,55430,4,No,Bachelor,Single,No,51,7,Boston
E103869,Jessica,Gonzalez,Male,56,Sales,Sales Rep,2019-08-13,6.4,72306,2,No,High School,Single,Yes,7,10,Boston
E103870,Elizabeth,Lopez,Male,52,Finance,Financial Analyst,2024-12-11,1.1,72277,3,No,Associate,Married,Yes,41,2,Seattle
E103871,Linda,Brown,Male,25,Finance,Accountant,2020-01-13,6,99331,5,No,Associate,Divorced,Yes,21,8,Chicago
E103872,Patricia,Gonzalez,Female,32,Marketing,Marketing Specialist,2022-12-30,3,54519,4,No,High School,Single,No,45,1,Dallas
E103873,Linda,Jackson,Male,27,Operations,Operations Manager,2014-01-04,12,79446,4,No,Bachelor,Divorced,No,21,3,Seattle
E103874,Susan,Martinez,Male,34,HR,HR Specialist,2012-11-03,13.2,70251,3,No,High School,Divorced,No,39,7,Denver
E103875,Michael,Jackson,Male,50,Operations,Operations Manager,2014-02-05,11.9,76471,4,No,Bachelor,Married,No,19,6,Atlanta
E103876,Linda,Anderson,Male,23,Sales,Sales Rep,2025-08-26,0.4,73796,3,Yes,Master,Single,Yes,7,0,Phoenix
E103877,Lisa,Davis,Male,31,Marketing,Marketing Manager,2024-05-23,1.6,85530,4,No,Associate,Single,No,0,3,Dallas
E103878,Linda,Gonzalez,Male,44,Customer Support,Support Lead,2016-10-21,9.2,58900,5,No,Master,Single,No,37,10,Miami
E103879,Sarah,Davis,Male,32,Finance,Financial Analyst,2013-01-30,12.9,88036,5,No,Bachelor,Single,No,39,14,Denver
E103880,Joseph,Williams,Female,53,Sales,Sales Rep,2014-01-28,11.9,78703,4,Yes,Bachelor,Married,Yes,22,3,Miami
E103881,Patricia,Thomas,Female,41,Finance,Financial Analyst,2025-10-27,0.2,81309,5,No,Master,Single,No,40,4,Boston
E103882,Sarah,Moore,Female,31,Operations,Operations Analyst,2014-05-19,11.6,62612,4,No,Associate,Single,No,29,14,Denver
E103883,Mary,Brown,Male,57,Finance,Financial Analyst,2016-07-11,9.5,89753,3,No,High School,Single,No,29,10,Denver
E103884,Sarah,Johnson,Female,31,HR,HR Manager,2024-10-15,1.2,47347,3,No,Master,Married,No,14,6,Atlanta
E103885,John,Jackson,Male,28,HR,HR Manager,2015-12-14,10.1,83241,3,No,Associate,Single,No,23,5,Chicago
E103886,Jessica,Jackson,Male,55,Operations,Operations Manager,2016-09-10,9.3,68475,3,No,Associate,Married,No,21,15,Dallas
E103887,Patricia,Brown,Male,31,Operations,Operations Analyst,2014-01-06,12,55170,3,No,High School,Married,Yes,26,12,Dallas
E103888,Jennifer,Martinez,Female,34,Operations,Operations Manager,2019-05-05,6.7,87648,5,No,Associate,Married,No,17,7,Boston
E103889,John,Davis,Male,33,Finance,Accountant,2014-11-19,11.1,60384,3,No,Master,Single,Yes,14,12,Seattle
E103890,Linda,Williams,Female,39,IT,IT Support,2022-04-01,3.8,109606,3,No,Bachelor,Single,Yes,38,2,Seattle
E103891,Jennifer,Jackson,Male,51,Sales,Sales Manager,2017-01-14,9,62600,3,Yes,High School,Single,Yes,52,0,Miami
E103892,Thomas,Hernandez,Female,39,Customer Support,Support Lead,2017-06-12,8.6,77989,3,No,Master,Single,No,58,12,Dallas
E103893,David,Jones,Female,56,Customer Support,Support Lead,2021-10-10,4.2,67231,3,Yes,High School,Single,Yes,55,3,Denver
E103894,Robert,Garcia,Female,41,Marketing,Marketing Manager,2015-05-30,10.6,66747,4,No,Bachelor,Married,Yes,37,15,Miami
E103895,Matthew,Rodriguez,Female,22,HR,HR Specialist,2015-10-28,10.2,46861,3,No,High School,Divorced,No,19,11,Seattle
E103896,William,Rodriguez,Female,42,HR,HR Manager,2013-08-15,12.4,45078,4,No,Master,Single,Yes,31,12,Phoenix
E103897,Thomas,Williams,Male,38,HR,HR Specialist,2020-11-20,5.1,57298,3,No,Associate,Single,Yes,55,5,Seattle
E103898,Elizabeth,Gonzalez,Female,56,Customer Support,Support Agent,2018-01-06,8,76078,3,No,Associate,Single,No,50,6,Phoenix
E103899,Elizabeth,Lopez,Male,43,Customer Support,Support Lead,2022-05-23,3.6,39236,5,No,High School,Single,No,5,14,Dallas
E103900,Lisa,Miller,Male,59,IT,Software Engineer,2021-06-29,4.5,119440,3,No,Associate,Divorced,No,11,8,Phoenix
E103901,John,Thomas,Female,50,IT,Data Analyst,2017-04-27,8.7,102972,2,No,Bachelor,Divorced,No,19,4,Chicago
E103902,John,Jones,Male,22,IT,IT Support,2012-08-03,13.4,85646,5,No,Bachelor,Married,Yes,0,7,Dallas
E103903,Joseph,Wilson,Female,45,IT,Software Engineer,2014-03-08,11.8,80838,3,No,Bachelor,Single,No,37,5,Boston
E103904,Joseph,Anderson,Female,35,Finance,Financial Analyst,2020-02-29,5.8,75476,3,No,Associate,Single,No,8,1,Boston
E103905,Linda,Davis,Male,33,Operations,Operations Analyst,2020-11-08,5.2,56105,2,No,Associate,Single,No,39,10,Boston
E103906,Linda,Wilson,Male,46,Sales,Sales Rep,2012-07-13,13.5,91183,3,No,Bachelor,Divorced,No,60,2,Miami
E103907,Jessica,Smith,Female,55,Finance,Accountant,2012-06-16,13.6,77819,5,Yes,Master,Married,No,12,7,Dallas
E103908,Matthew,Miller,Female,50,Customer Support,Support Agent,2018-03-24,7.8,37191,4,No,Associate,Single,Yes,7,14,Miami
E103909,Jennifer,Rodriguez,Female,29,Operations,Operations Manager,2020-03-16,5.8,95921,3,No,Associate,Divorced,Yes,26,15,Atlanta
E103910,William,Thomas,Male,55,Customer Support,Support Agent,2018-07-18,7.5,75035,3,No,High School,Divorced,No,43,11,Atlanta
E103911,David,Jackson,Male,43,IT,IT Support,2021-07-07,4.5,92853,2,No,Associate,Married,No,49,14,Miami
E103912,Karen,Davis,Female,44,Marketing,Marketing Specialist,2016-07-27,9.4,77545,3,No,Associate,Single,Yes,8,1,Seattle
E103913,Joseph,Moore,Male,48,Marketing,Marketing Manager,2017-04-01,8.8,68996,3,No,Master,Single,No,56,0,Seattle
E103914,Jessica,Davis,Female,31,Customer Support,Support Agent,2012-03-04,13.8,38150,3,No,Bachelor,Divorced,Yes,12,2,Dallas
E103915,William,Davis,Female,44,HR,HR Specialist,2015-02-03,10.9,68490,3,No,Bachelor,Divorced,Yes,11,7,Miami
E103916,Lisa,Smith,Male,51,Marketing,Marketing Manager,2024-02-15,1.9,94924,3,No,High School,Married,Yes,36,2,Dallas
E103917,Linda,Smith,Female,54,Customer Support,Support Lead,2021-12-19,4,44688,3,Yes,High School,Married,Yes,2,14,Atlanta
E103918,Jennifer,Jones,Female,33,IT,IT Support,2014-10-16,11.2,93321,3,No,Bachelor,Single,Yes,11,9,Boston
E103919,Jennifer,Lopez,Male,25,Marketing,Marketing Specialist,2020-07-09,5.5,93915,4,No,Bachelor,Single,No,39,10,Seattle
E103920,Joseph,Gonzalez,Male,52,IT,IT Support,2021-02-09,4.9,107582,3,No,High School,Single,No,27,15,Seattle
E103921,Jennifer,Taylor,Male,23,Operations,Operations Analyst,2019-06-25,6.5,81286,4,No,Associate,Married,No,4,12,Atlanta
E103922,Karen,Thomas,Male,30,Marketing,Marketing Manager,2015-06-18,10.5,75369,3,No,Bachelor,Married,No,20,12,Atlanta
E103923,Joseph,Hernandez,Male,45,Sales,Sales Rep,2014-03-16,11.8,87056,3,No,High School,Married,Yes,56,3,Miami
E103924,Sarah,Johnson,Male,45,IT,IT Support,2013-03-03,12.8,116094,3,No,High School,Married,No,49,10,Seattle
E103925,John,Davis,Female,52,Marketing,Marketing Manager,2019-06-16,6.6,91765,4,No,High School,Married,No,10,8,Miami
E103926,James,Williams,Male,37,Customer Support,Support Lead,2021-08-18,4.4,75930,5,No,Master,Divorced,No,21,7,Seattle
E103927,Sarah,Miller,Male,43,IT,Data Analyst,2017-07-03,8.5,75729,3,No,Bachelor,Married,Yes,3,12,Miami
E103928,Matthew,Anderson,Female,22,Marketing,Marketing Manager,2021-02-06,4.9,64246,2,No,Master,Divorced,Yes,48,11,Miami
E103929,Linda,Davis,Male,23,HR,HR Specialist,2024-12-27,1,76011,5,No,High School,Divorced,No,33,13,Denver
E103930,William,Johnson,Female,24,IT,Data Analyst,2012-06-15,13.6,94341,3,No,Master,Divorced,No,16,13,Chicago
E103931,Robert,Miller,Female,31,IT,IT Support,2016-07-21,9.5,77809,3,Yes,High School,Divorced,Yes,39,10,Chicago
E103932,Thomas,Taylor,Male,24,Sales,Sales Manager,2025-12-12,0.1,50315,3,No,Master,Divorced,Yes,39,9,Miami
E103933,Joseph,Wilson,Female,33,Operations,Operations Analyst,2019-12-31,6,74769,4,No,Bachelor,Single,Yes,40,10,Boston
E103934,Lisa,Brown,Male,46,Operations,Operations Manager,2017-07-09,8.5,77040,5,No,Master,Divorced,No,11,12,Dallas
E103935,Sarah,Hernandez,Male,37,IT,Software Engineer,2018-11-16,7.1,116123,4,No,Master,Single,No,59,5,Seattle
E103936,James,Anderson,Female,58,Customer Support,Support Agent,2019-09-06,6.3,35943,3,Yes,Master,Divorced,Yes,9,12,Denver
E103937,Susan,Brown,Male,29,IT,IT Support,2023-09-11,2.3,89577,5,No,Bachelor,Divorced,Yes,3,2,Atlanta
E103938,Matthew,Jones,Female,50,Customer Support,Support Lead,2019-01-01,7,72578,3,No,High School,Divorced,Yes,14,5,Atlanta
E103939,Lisa,Jones,Male,32,Finance,Accountant,2018-11-11,7.1,72900,3,No,Associate,Married,Yes,35,5,Boston
E103940,William,Rodriguez,Male,56,HR,HR Manager,2024-10-09,1.2,55455,4,No,Bachelor,Single,No,19,4,Chicago
E103941,Susan,Hernandez,Female,37,Sales,Sales Manager,2021-02-09,4.9,87123,3,No,High School,Divorced,Yes,28,2,Dallas
E103942,Elizabeth,Wilson,Male,42,Marketing,Marketing Manager,2014-02-22,11.9,83415,5,No,Associate,Married,No,6,15,Seattle
E103943,John,Lopez,Male,47,Customer Support,Support Lead,2022-05-18,3.6,68859,4,No,High School,Divorced,No,1,3,Dallas
E103944,James,Rodriguez,Male,60,Sales,Sales Manager,2019-05-18,6.6,94511,2,No,High School,Married,Yes,22,14,Atlanta
E103945,Elizabeth,Martin,Female,55,Sales,Sales Rep,2023-04-21,2.7,55934,3,No,High School,Married,No,44,3,Phoenix
E103946,Lisa,Brown,Female,36,Finance,Financial Analyst,2021-07-21,4.5,93076,3,No,High School,Divorced,Yes,55,5,Phoenix
E103947,Thomas,Martinez,Male,59,Customer Support,Support Lead,2024-11-14,1.1,69253,4,No,Master,Divorced,No,51,8,Dallas
E103948,William,Lopez,Female,33,Customer Support,Support Lead,2012-11-09,13.2,45879,3,Yes,High School,Married,Yes,26,10,Dallas
E103949,Thomas,Williams,Female,55,Finance,Financial Analyst,2024-10-12,1.2,104029,3,Yes,Master,Married,No,24,5,Chicago
